Sample,Toxicity_Category,Compound_Name,Interaction_Count
BD54,Genomic,Phenacetin,2
BD54,Genomic,Tetranitromethane,2
BD54,Genomic,Zalcitabine,2
BD54,Genomic,para-Aminoazobenzene,2
BD54,Genomic,"1,2-Epoxybutane",1
BD54,Genomic,"Aflatoxin B1-exo-8,9-epoxide",1
BD54,Genomic,Etoposide,1
BD54,Genomic,Glycidaldehyde,1
BD54,Nuclear Response,Catechol,65
BD54,Nuclear Response,Acetaldehyde,39
BD54,Nuclear Response,Chlorpyrifos,24
BD54,Nuclear Response,Tributyltin chloride,12
BD54,Nuclear Response,Diuron,9
BD54,Nuclear Response,Benzo[a]pyrene,7
BD54,Nuclear Response,Anthracene,5
BD54,Nuclear Response,Danthron,5
BD54,Nuclear Response,"2,3,3',4,5-Pentachlorobiphenyl",4
BD54,Nuclear Response,"Anthracene-cis-1,2-dihydrodiol",4
BD54,Nuclear Response,Fluoranthene,4
BD54,Nuclear Response,Phenylmercury acetate,4
BD54,Nuclear Response,Tributyltin oxide,4
BD54,Nuclear Response,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",2
BD54,Nuclear Response,2-Naphthylamine,2
BD54,Nuclear Response,"4,4'-Methylenebis(N,N-dimethylaniline)",2
BD54,Nuclear Response,Mitomycin,2
BD54,Nuclear Response,"N,N'-Diacetylbenzidine",2
BD54,Nuclear Response,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD54,Nuclear Response,Nitrogen mustard,2
BD54,Nuclear Response,Thiocyanate,2
BD54,Nuclear Response,para-Aminoazobenzene,2
BD54,Nuclear Response,Etoposide,1
BD54,Organic,Ammonia,138
BD54,Organic,Catechol,65
BD54,Organic,Benzene,42
BD54,Organic,Methylmercury chloride,42
BD54,Organic,Acetaldehyde,39
BD54,Organic,Carbon tetrachloride,30
BD54,Organic,Phenol,30
BD54,Organic,Formaldehyde,27
BD54,Organic,Thioacetamide,27
BD54,Organic,"1,1,2,2-Tetrachloroethane",24
BD54,Organic,"3,4-Dihydroxybenzoate",24
BD54,Organic,Chlorpyrifos,24
BD54,Organic,Toluene,24
BD54,Organic,Trichloroethene,24
BD54,Organic,Sulfasalazine,18
BD54,Organic,Mercuric chloride,16
BD54,Organic,Amsacrine,15
BD54,Organic,Chloroform,14
BD54,Organic,"3-Carboxy-cis,cis-muconate",12
BD54,Organic,Cacodylate,12
BD54,Organic,Hydrochlorothiazide,12
BD54,Organic,Lead nitrate,12
BD54,Organic,Salicylate,12
BD54,Organic,Tributyltin chloride,12
BD54,Organic,o-Cresol,12
BD54,Organic,Epichlorohydrin,10
BD54,Organic,Streptozocin,10
BD54,Organic,Diuron,9
BD54,Organic,Nickel chloride,9
BD54,Organic,"1,1,1-Trichloroethane",8
BD54,Organic,Cobaltous sulfate,8
BD54,Organic,Endosulfan,8
BD54,Organic,Nitrite,8
BD54,Organic,Nitromethane,8
BD54,Organic,Sodium arsenite,8
BD54,Organic,Benzo[a]pyrene,7
BD54,Organic,"2,4-Dinitrotoluene",6
BD54,Organic,2-Chlorophenol,6
BD54,Organic,Alachlor,6
BD54,Organic,Chloral hydrate,6
BD54,Organic,Cyanide ion,6
BD54,Organic,Dichlorvos,6
BD54,Organic,Naphthalene,6
BD54,Organic,Anthracene,5
BD54,Organic,Danthron,5
BD54,Organic,Ethanol,5
BD54,Organic,Fluorene,5
BD54,Organic,Lead,5
BD54,Organic,"(+)-(3S,4R)-cis-3,4-Dihydroxy-3,4-dihydrofluorene",4
BD54,Organic,"1,1-Dimethylhydrazine",4
BD54,Organic,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD54,Organic,"2,2',4,4'-Tetrachlorobiphenyl",4
BD54,Organic,"2,2',5,5'-Tetrachlorobiphenyl",4
BD54,Organic,"2,3,3',4,5-Pentachlorobiphenyl",4
BD54,Organic,"3,4,3',4'-Tetrachlorobiphenyl",4
BD54,Organic,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD54,Organic,4-Nitrophenol,4
BD54,Organic,"Anthracene-cis-1,2-dihydrodiol",4
BD54,Organic,Arsenic,4
BD54,Organic,"Benzo[a]pyrene-cis-9,10-dihydrodiol",4
BD54,Organic,Chloramine,4
BD54,Organic,Chloraminophenamide,4
BD54,Organic,Ethylbenzene,4
BD54,Organic,Fluoranthene,4
BD54,Organic,Fluoren-9-ol,4
BD54,Organic,Methyl bromide,4
BD54,Organic,Methyl chloride,4
BD54,Organic,Nitrate,4
BD54,Organic,Nitrobenzene,4
BD54,Organic,Phenylmercury acetate,4
BD54,Organic,Phenylmethanesulfonyl fluoride,4
BD54,Organic,Simazine,4
BD54,Organic,Terephthalate,4
BD54,Organic,Tributyltin oxide,4
BD54,Organic,Trinitrotoluene,4
BD54,Organic,Zinc cation,4
BD54,Organic,alpha-Chlorohydrin,4
BD54,Organic,"Aflatoxin B1exo-8,9-epoxide-GSH",3
BD54,Organic,Captafol,3
BD54,Organic,Chloramphenicol,3
BD54,Organic,Copper,3
BD54,Organic,Styrene,3
BD54,Organic,"1,2-Dibromoethane",2
BD54,Organic,"1,4-Dioxane",2
BD54,Organic,1-Organyl-2-lyso-sn-glycero-3-phosphocholine,2
BD54,Organic,2-(4-Chlorophenoxy)propionic acid,2
BD54,Organic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",2
BD54,Organic,2-Naphthylamine,2
BD54,Organic,2-Nitropropane,2
BD54,Organic,"4,4'-Methylenebis(N,N-dimethylaniline)",2
BD54,Organic,Acenaphthene,2
BD54,Organic,Acetamide,2
BD54,Organic,Acrylamide,2
BD54,Organic,Aristolochic acid,2
BD54,Organic,Aziridine,2
BD54,Organic,CO,2
BD54,Organic,Ethyl methanesulfonate,2
BD54,Organic,Methyl tert-butyl ether,2
BD54,Organic,Methylnitrosourea,2
BD54,Organic,Microcystin LR,2
BD54,Organic,Mitomycin,2
BD54,Organic,Mitoxantrone,2
BD54,Organic,"N,N'-Diacetylbenzidine",2
BD54,Organic,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD54,Organic,Nitrogen mustard,2
BD54,Organic,Phenacetin,2
BD54,Organic,Strontium cation,2
BD54,Organic,Tetranitromethane,2
BD54,Organic,Thiocyanate,2
BD54,Organic,Vinyl acetate,2
BD54,Organic,Zalcitabine,2
BD54,Organic,para-Aminoazobenzene,2
BD54,Organic,"1,2-Epoxybutane",1
BD54,Organic,2-Ethoxyethanol,1
BD54,Organic,2-Methylnaphthalene,1
BD54,Organic,"Aflatoxin B1-exo-8,9-epoxide",1
BD54,Organic,Cobalt,1
BD54,Organic,Diethyl phthalate,1
BD54,Organic,Ethyl acrylate,1
BD54,Organic,Ethylene glycol,1
BD54,Organic,Etoposide,1
BD54,Organic,Glycidaldehyde,1
BD54,Organic,Hydrogen cyanide,1
BD54,Organic,Methane,1
BD54,Organic,Methyl isobutyl ketone,1
BD54,Organic,Sodium fluoride,1
BD54,Stress Response,Catechol,65
BD54,Stress Response,Methylmercury chloride,42
BD54,Stress Response,Acetaldehyde,39
BD54,Stress Response,Chlorpyrifos,24
BD54,Stress Response,Amsacrine,15
BD54,Stress Response,Tributyltin chloride,12
BD54,Stress Response,Diuron,9
BD54,Stress Response,Endosulfan,8
BD54,Stress Response,Nitromethane,8
BD54,Stress Response,Benzo[a]pyrene,7
BD54,Stress Response,Alachlor,6
BD54,Stress Response,Dichlorvos,6
BD54,Stress Response,Anthracene,5
BD54,Stress Response,Danthron,5
BD54,Stress Response,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD54,Stress Response,"2,3,3',4,5-Pentachlorobiphenyl",4
BD54,Stress Response,4-Nitrophenol,4
BD54,Stress Response,"Benzo[a]pyrene-cis-9,10-dihydrodiol",4
BD54,Stress Response,Fluoranthene,4
BD54,Stress Response,Phenylmercury acetate,4
BD54,Stress Response,Tributyltin oxide,4
BD54,Stress Response,Captafol,3
BD54,Stress Response,Methylnitrosourea,2
BD54,Stress Response,"N,N'-Diacetylbenzidine",2
BD54,Stress Response,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD54,Stress Response,para-Aminoazobenzene,2
BD54,Stress Response,Etoposide,1
BD61,Environmental,Ammonia,138
BD61,Environmental,Acetaldehyde,39
BD61,Environmental,Formaldehyde,36
BD61,Environmental,Benzidine,32
BD61,Environmental,Lead nitrate,30
BD61,Environmental,Methylmercury chloride,30
BD61,Environmental,Carbon tetrachloride,20
BD61,Environmental,Cadmium chloride,18
BD61,Environmental,Chlorpyrifos,18
BD61,Environmental,Copper,18
BD61,Environmental,Thioacetamide,18
BD61,Environmental,Amsacrine,15
BD61,Environmental,Catechol,15
BD61,Environmental,"3,3'-Dimethoxybenzidine",14
BD61,Environmental,"3,4-Dihydroxybenzoate",12
BD61,Environmental,"3-Carboxy-cis,cis-muconate",12
BD61,Environmental,Dichlorvos,12
BD61,Environmental,Mercuric chloride,12
BD61,Environmental,Nitrite,12
BD61,Environmental,Trichloroethene,12
BD61,Environmental,Cypermethrin,9
BD61,Environmental,Diuron,9
BD61,Environmental,Nickel chloride,9
BD61,Environmental,Phenol,9
BD61,Environmental,Sulfasalazine,9
BD61,Environmental,"1,1,2,2-Tetrachloroethane",8
BD61,Environmental,4-Nitrophenol,8
BD61,Environmental,BHC,8
BD61,Environmental,Endosulfan,8
BD61,Environmental,Hydrochlorothiazide,8
BD61,Environmental,Phenylmercury acetate,8
BD61,Environmental,Salicylate,8
BD61,Environmental,Tributyltin chloride,8
BD61,Environmental,Zinc cation,8
BD61,Environmental,Benzo[a]pyrene,7
BD61,Environmental,"2,4-Dinitrotoluene",6
BD61,Environmental,2-Chlorophenol,6
BD61,Environmental,Alachlor,6
BD61,Environmental,Chloral hydrate,6
BD61,Environmental,Cyanide ion,6
BD61,Environmental,Merphalan,6
BD61,Environmental,Naphthalene,6
BD61,Environmental,Nitrate,6
BD61,Environmental,Pioglitazone,6
BD61,Environmental,Anthracene,5
BD61,Environmental,Danthron,5
BD61,Environmental,Ethanol,5
BD61,Environmental,Fluorene,5
BD61,Environmental,Lead,5
BD61,Environmental,"(+)-(3S,4R)-cis-3,4-Dihydroxy-3,4-dihydrofluorene",4
BD61,Environmental,1-Hydroxy-2-naphthoate,4
BD61,Environmental,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD61,Environmental,"2,2',4,4'-Tetrachlorobiphenyl",4
BD61,Environmental,"2,2',5,5'-Tetrachlorobiphenyl",4
BD61,Environmental,"3,4,3',4'-Tetrachlorobiphenyl",4
BD61,Environmental,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD61,Environmental,3-Hydroxybenzoate,4
BD61,Environmental,"Anthracene-cis-1,2-dihydrodiol",4
BD61,Environmental,Arsenic,4
BD61,Environmental,Arylmercury,4
BD61,Environmental,Aziridine,4
BD61,Environmental,"Benzo[a]pyrene-cis-9,10-dihydrodiol",4
BD61,Environmental,Chloramine,4
BD61,Environmental,Chloraminophenamide,4
BD61,Environmental,Ethylbenzene,4
BD61,Environmental,Fluoranthene,4
BD61,Environmental,Fluoren-9-ol,4
BD61,Environmental,Methyl bromide,4
BD61,Environmental,Mitomycin,4
BD61,Environmental,Mitoxantrone,4
BD61,Environmental,"Naphthalene-1,2-diol",4
BD61,Environmental,Nitrobenzene,4
BD61,Environmental,Nitrogen mustard,4
BD61,Environmental,Nitromethane,4
BD61,Environmental,Phenacetin,4
BD61,Environmental,Phenylmethanesulfonyl fluoride,4
BD61,Environmental,Simazine,4
BD61,Environmental,Tetranitromethane,4
BD61,Environmental,Vinyl fluoride,4
BD61,Environmental,alpha-Chlorohydrin,4
BD61,Environmental,para-Aminoazobenzene,4
BD61,Environmental,"Aflatoxin B1exo-8,9-epoxide-GSH",3
BD61,Environmental,Bifenox,3
BD61,Environmental,Captafol,3
BD61,Environmental,Chloramphenicol,3
BD61,Environmental,Methyl isobutyl ketone,3
BD61,Environmental,Styrene,3
BD61,Environmental,Zalcitabine,3
BD61,Environmental,"1,1-Dimethylhydrazine",2
BD61,Environmental,"1,2-Dibromoethane",2
BD61,Environmental,"1,4-Dioxane",2
BD61,Environmental,"2,4-Dimethylphenol",2
BD61,Environmental,2-Naphthylamine,2
BD61,Environmental,2-Nitropropane,2
BD61,Environmental,4-Cresol,2
BD61,Environmental,Acenaphthene,2
BD61,Environmental,Acetamide,2
BD61,Environmental,Acrylamide,2
BD61,Environmental,CO,2
BD61,Environmental,Digoxin,2
BD61,Environmental,Hg,2
BD61,Environmental,Mercury(2+),2
BD61,Environmental,Microcystin LR,2
BD61,Environmental,"N,N'-Diacetylbenzidine",2
BD61,Environmental,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD61,Environmental,Streptozocin,2
BD61,Environmental,Thiocyanate,2
BD61,Environmental,Trinitrotoluene,2
BD61,Environmental,2-Ethoxyethanol,1
BD61,Environmental,2-Methylnaphthalene,1
BD61,Environmental,"Aflatoxin B1-exo-8,9-epoxide",1
BD61,Environmental,Benzofuran,1
BD61,Environmental,Caffeate,1
BD61,Environmental,Cobalt,1
BD61,Environmental,Ethyl acrylate,1
BD61,Environmental,Etoposide,1
BD61,Environmental,Glycidaldehyde,1
BD61,Environmental,Hydrogen cyanide,1
BD61,Environmental,Methane,1
BD61,Environmental,Sodium fluoride,1
BD61,Environmental,Strontium cation,1
BD61,Environmental,beta-Butyrolactone,1
BD61,Genomic,Formaldehyde,36
BD61,Genomic,Benzidine,32
BD61,Genomic,Lead nitrate,30
BD61,Genomic,Chlorpyrifos,18
BD61,Genomic,Amsacrine,15
BD61,Genomic,"3,3'-Dimethoxybenzidine",14
BD61,Genomic,Dichlorvos,12
BD61,Genomic,Nitrite,12
BD61,Genomic,Cypermethrin,9
BD61,Genomic,Diuron,9
BD61,Genomic,Sulfasalazine,9
BD61,Genomic,Endosulfan,8
BD61,Genomic,Epichlorohydrin,8
BD61,Genomic,Hydrochlorothiazide,8
BD61,Genomic,Benzo[a]pyrene,7
BD61,Genomic,"2,4-Dinitrotoluene",6
BD61,Genomic,Alachlor,6
BD61,Genomic,Chloral hydrate,6
BD61,Genomic,Cobaltous sulfate,6
BD61,Genomic,Merphalan,6
BD61,Genomic,Pioglitazone,6
BD61,Genomic,Anthracene,5
BD61,Genomic,Danthron,5
BD61,Genomic,"(+)-(3S,4R)-cis-3,4-Dihydroxy-3,4-dihydrofluorene",4
BD61,Genomic,1-Hydroxy-2-naphthoate,4
BD61,Genomic,"Anthracene-cis-1,2-dihydrodiol",4
BD61,Genomic,Aziridine,4
BD61,Genomic,"Benzo[a]pyrene-cis-9,10-dihydrodiol",4
BD61,Genomic,Chloraminophenamide,4
BD61,Genomic,Ethyl methanesulfonate,4
BD61,Genomic,Fluoranthene,4
BD61,Genomic,Fluoren-9-ol,4
BD61,Genomic,Methyl bromide,4
BD61,Genomic,Mitomycin,4
BD61,Genomic,Mitoxantrone,4
BD61,Genomic,"Naphthalene-1,2-diol",4
BD61,Genomic,Nitrogen mustard,4
BD61,Genomic,Phenacetin,4
BD61,Genomic,Simazine,4
BD61,Genomic,Tetranitromethane,4
BD61,Genomic,alpha-Chlorohydrin,4
BD61,Genomic,para-Aminoazobenzene,4
BD61,Genomic,"Aflatoxin B1exo-8,9-epoxide-GSH",3
BD61,Genomic,Bifenox,3
BD61,Genomic,Captafol,3
BD61,Genomic,Chloramphenicol,3
BD61,Genomic,Styrene,3
BD61,Genomic,Zalcitabine,3
BD61,Genomic,"1,1-Dimethylhydrazine",2
BD61,Genomic,"1,2-Dibromoethane",2
BD61,Genomic,"2,4-Dimethylphenol",2
BD61,Genomic,2-Naphthylamine,2
BD61,Genomic,2-Nitropropane,2
BD61,Genomic,Microcystin LR,2
BD61,Genomic,"N,N'-Diacetylbenzidine",2
BD61,Genomic,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD61,Genomic,Streptozocin,2
BD61,Genomic,Trinitrotoluene,2
BD61,Genomic,"Aflatoxin B1-exo-8,9-epoxide",1
BD61,Genomic,Benzofuran,1
BD61,Genomic,Etoposide,1
BD61,Genomic,Glycidaldehyde,1
BD61,Genomic,beta-Butyrolactone,1
BD61,Nuclear Response,Acetaldehyde,39
BD61,Nuclear Response,Benzidine,32
BD61,Nuclear Response,Chlorpyrifos,18
BD61,Nuclear Response,Catechol,15
BD61,Nuclear Response,Diuron,9
BD61,Nuclear Response,Phenylmercury acetate,8
BD61,Nuclear Response,Tributyltin chloride,8
BD61,Nuclear Response,Benzo[a]pyrene,7
BD61,Nuclear Response,Pioglitazone,6
BD61,Nuclear Response,Anthracene,5
BD61,Nuclear Response,Danthron,5
BD61,Nuclear Response,1-Hydroxy-2-naphthoate,4
BD61,Nuclear Response,"Anthracene-cis-1,2-dihydrodiol",4
BD61,Nuclear Response,Fluoranthene,4
BD61,Nuclear Response,Mitomycin,4
BD61,Nuclear Response,"Naphthalene-1,2-diol",4
BD61,Nuclear Response,Nitrogen mustard,4
BD61,Nuclear Response,Vinyl fluoride,4
BD61,Nuclear Response,para-Aminoazobenzene,4
BD61,Nuclear Response,2-Naphthylamine,2
BD61,Nuclear Response,Digoxin,2
BD61,Nuclear Response,Hg,2
BD61,Nuclear Response,Mercury(2+),2
BD61,Nuclear Response,"N,N'-Diacetylbenzidine",2
BD61,Nuclear Response,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD61,Nuclear Response,Thiocyanate,2
BD61,Nuclear Response,Benzofuran,1
BD61,Nuclear Response,Caffeate,1
BD61,Nuclear Response,Etoposide,1
BD61,Organic,Ammonia,138
BD61,Organic,Acetaldehyde,39
BD61,Organic,Formaldehyde,36
BD61,Organic,Benzidine,32
BD61,Organic,Lead nitrate,30
BD61,Organic,Methylmercury chloride,30
BD61,Organic,Carbon tetrachloride,20
BD61,Organic,Cadmium chloride,18
BD61,Organic,Chlorpyrifos,18
BD61,Organic,Copper,18
BD61,Organic,Thioacetamide,18
BD61,Organic,Cacodylate,16
BD61,Organic,Amsacrine,15
BD61,Organic,Catechol,15
BD61,Organic,"3,3'-Dimethoxybenzidine",14
BD61,Organic,"3,4-Dihydroxybenzoate",12
BD61,Organic,"3-Carboxy-cis,cis-muconate",12
BD61,Organic,Dichlorvos,12
BD61,Organic,Mercuric chloride,12
BD61,Organic,Nitrite,12
BD61,Organic,Trichloroethene,12
BD61,Organic,Diuron,9
BD61,Organic,Nickel chloride,9
BD61,Organic,Phenol,9
BD61,Organic,Sulfasalazine,9
BD61,Organic,"1,1,2,2-Tetrachloroethane",8
BD61,Organic,4-Nitrophenol,8
BD61,Organic,BHC,8
BD61,Organic,Endosulfan,8
BD61,Organic,Epichlorohydrin,8
BD61,Organic,Hydrochlorothiazide,8
BD61,Organic,Phenylmercury acetate,8
BD61,Organic,Salicylate,8
BD61,Organic,Sodium arsenite,8
BD61,Organic,Tributyltin chloride,8
BD61,Organic,Zinc cation,8
BD61,Organic,Benzo[a]pyrene,7
BD61,Organic,"2,4-Dinitrotoluene",6
BD61,Organic,2-Chlorophenol,6
BD61,Organic,Alachlor,6
BD61,Organic,Chloral hydrate,6
BD61,Organic,Cobaltous sulfate,6
BD61,Organic,Cyanide ion,6
BD61,Organic,Merphalan,6
BD61,Organic,Naphthalene,6
BD61,Organic,Nitrate,6
BD61,Organic,Pioglitazone,6
BD61,Organic,Anthracene,5
BD61,Organic,Danthron,5
BD61,Organic,Ethanol,5
BD61,Organic,Fluorene,5
BD61,Organic,Lead,5
BD61,Organic,"(+)-(3S,4R)-cis-3,4-Dihydroxy-3,4-dihydrofluorene",4
BD61,Organic,1-Hydroxy-2-naphthoate,4
BD61,Organic,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD61,Organic,"2,2',4,4'-Tetrachlorobiphenyl",4
BD61,Organic,"2,2',5,5'-Tetrachlorobiphenyl",4
BD61,Organic,"3,4,3',4'-Tetrachlorobiphenyl",4
BD61,Organic,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD61,Organic,3-Hydroxybenzoate,4
BD61,Organic,"Anthracene-cis-1,2-dihydrodiol",4
BD61,Organic,Arsenic,4
BD61,Organic,Arylmercury,4
BD61,Organic,Aziridine,4
BD61,Organic,"Benzo[a]pyrene-cis-9,10-dihydrodiol",4
BD61,Organic,Chloramine,4
BD61,Organic,Chloraminophenamide,4
BD61,Organic,Ethyl methanesulfonate,4
BD61,Organic,Ethylbenzene,4
BD61,Organic,Fluoranthene,4
BD61,Organic,Fluoren-9-ol,4
BD61,Organic,Methyl bromide,4
BD61,Organic,Mitomycin,4
BD61,Organic,Mitoxantrone,4
BD61,Organic,"Naphthalene-1,2-diol",4
BD61,Organic,Nitrobenzene,4
BD61,Organic,Nitrogen mustard,4
BD61,Organic,Nitromethane,4
BD61,Organic,Phenacetin,4
BD61,Organic,Phenylmethanesulfonyl fluoride,4
BD61,Organic,Simazine,4
BD61,Organic,Tetranitromethane,4
BD61,Organic,Vinyl fluoride,4
BD61,Organic,alpha-Chlorohydrin,4
BD61,Organic,para-Aminoazobenzene,4
BD61,Organic,"Aflatoxin B1exo-8,9-epoxide-GSH",3
BD61,Organic,Captafol,3
BD61,Organic,Chloramphenicol,3
BD61,Organic,Methyl isobutyl ketone,3
BD61,Organic,Styrene,3
BD61,Organic,Zalcitabine,3
BD61,Organic,"1,1-Dimethylhydrazine",2
BD61,Organic,"1,2-Dibromoethane",2
BD61,Organic,"1,4-Dioxane",2
BD61,Organic,"2,4-Dimethylphenol",2
BD61,Organic,2-Naphthylamine,2
BD61,Organic,2-Nitropropane,2
BD61,Organic,4-Cresol,2
BD61,Organic,Acenaphthene,2
BD61,Organic,Acetamide,2
BD61,Organic,Acrylamide,2
BD61,Organic,CO,2
BD61,Organic,Digoxin,2
BD61,Organic,Hg,2
BD61,Organic,Mercury(2+),2
BD61,Organic,Microcystin LR,2
BD61,Organic,"N,N'-Diacetylbenzidine",2
BD61,Organic,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD61,Organic,Streptozocin,2
BD61,Organic,Thiocyanate,2
BD61,Organic,Trinitrotoluene,2
BD61,Organic,2-Ethoxyethanol,1
BD61,Organic,2-Methylnaphthalene,1
BD61,Organic,"Aflatoxin B1-exo-8,9-epoxide",1
BD61,Organic,Benzofuran,1
BD61,Organic,Caffeate,1
BD61,Organic,Cobalt,1
BD61,Organic,Ethyl acrylate,1
BD61,Organic,Etoposide,1
BD61,Organic,Glycidaldehyde,1
BD61,Organic,Hydrogen cyanide,1
BD61,Organic,Methane,1
BD61,Organic,Methyl tert-butyl ether,1
BD61,Organic,Sodium fluoride,1
BD61,Organic,Strontium cation,1
BD61,Organic,beta-Butyrolactone,1
BD61,Stress Response,Acetaldehyde,39
BD61,Stress Response,Benzidine,32
BD61,Stress Response,Methylmercury chloride,30
BD61,Stress Response,Chlorpyrifos,18
BD61,Stress Response,Amsacrine,15
BD61,Stress Response,Catechol,15
BD61,Stress Response,"3,3'-Dimethoxybenzidine",14
BD61,Stress Response,Dichlorvos,12
BD61,Stress Response,Diuron,9
BD61,Stress Response,4-Nitrophenol,8
BD61,Stress Response,Endosulfan,8
BD61,Stress Response,Phenylmercury acetate,8
BD61,Stress Response,Tributyltin chloride,8
BD61,Stress Response,Benzo[a]pyrene,7
BD61,Stress Response,Alachlor,6
BD61,Stress Response,Anthracene,5
BD61,Stress Response,Danthron,5
BD61,Stress Response,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD61,Stress Response,"Benzo[a]pyrene-cis-9,10-dihydrodiol",4
BD61,Stress Response,Fluoranthene,4
BD61,Stress Response,"Naphthalene-1,2-diol",4
BD61,Stress Response,Nitromethane,4
BD61,Stress Response,para-Aminoazobenzene,4
BD61,Stress Response,Captafol,3
BD61,Stress Response,Digoxin,2
BD61,Stress Response,Hg,2
BD61,Stress Response,Mercury(2+),2
BD61,Stress Response,"N,N'-Diacetylbenzidine",2
BD61,Stress Response,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD61,Stress Response,Etoposide,1
BD9,Environmental,Ammonia,136
BD9,Environmental,Diuron,45
BD9,Environmental,Benzidine,40
BD9,Environmental,Acetaldehyde,27
BD9,Environmental,Carbon tetrachloride,25
BD9,Environmental,Formaldehyde,24
BD9,Environmental,Lead nitrate,24
BD9,Environmental,2-Chlorophenol,18
BD9,Environmental,Amsacrine,18
BD9,Environmental,Cadmium chloride,18
BD9,Environmental,Chlorpyrifos,18
BD9,Environmental,Cypermethrin,18
BD9,Environmental,Methylmercury chloride,18
BD9,Environmental,Mercuric chloride,16
BD9,Environmental,Copper,15
BD9,Environmental,Thioacetamide,15
BD9,Environmental,Nitrite,14
BD9,Environmental,4-Nitrophenol,12
BD9,Environmental,Dichlorvos,12
BD9,Environmental,Hydrochlorothiazide,12
BD9,Environmental,Phenol,12
BD9,Environmental,Trichloroethene,12
BD9,Environmental,Nitrate,10
BD9,Environmental,Streptozocin,10
BD9,Environmental,Zinc cation,10
BD9,Environmental,Nickel chloride,9
BD9,Environmental,"1,1,2,2-Tetrachloroethane",8
BD9,Environmental,"1,2-Dichlorobenzene",8
BD9,Environmental,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",8
BD9,Environmental,"3,3'-Dimethoxybenzidine",8
BD9,Environmental,Arsenic,8
BD9,Environmental,Arylmercury,8
BD9,Environmental,Chloral hydrate,8
BD9,Environmental,Chlorpyrifos-methyl,8
BD9,Environmental,Endosulfan,8
BD9,Environmental,Tributyltin chloride,8
BD9,Environmental,Benzo[a]pyrene,7
BD9,Environmental,Chloramine,6
BD9,Environmental,Chlorfenvinphos,6
BD9,Environmental,Merphalan,6
BD9,Environmental,Methyl bromide,6
BD9,Environmental,Mitoxantrone,6
BD9,Environmental,Naphthalene,6
BD9,Environmental,Parathion,6
BD9,Environmental,Sulfasalazine,6
BD9,Environmental,alpha-Chlorohydrin,6
BD9,Environmental,Catechol,5
BD9,Environmental,Danthron,5
BD9,Environmental,Ethanol,5
BD9,Environmental,Lead,5
BD9,Environmental,Zalcitabine,5
BD9,Environmental,"1,4-Dioxane",4
BD9,Environmental,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD9,Environmental,"2,2',4,4'-Tetrachlorobiphenyl",4
BD9,Environmental,"2,2',5,5'-Tetrachlorobiphenyl",4
BD9,Environmental,"3,4,3',4'-Tetrachlorobiphenyl",4
BD9,Environmental,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD9,Environmental,"3,4-Dihydroxybenzoate",4
BD9,Environmental,Acenaphthene,4
BD9,Environmental,Chloraminophenamide,4
BD9,Environmental,Dibutyl phthalate,4
BD9,Environmental,Methyl isobutyl ketone,4
BD9,Environmental,Mitomycin,4
BD9,Environmental,Nitromethane,4
BD9,Environmental,Phenacetin,4
BD9,Environmental,Phenylmercury acetate,4
BD9,Environmental,Phenylmethanesulfonyl fluoride,4
BD9,Environmental,Simazine,4
BD9,Environmental,Tetranitromethane,4
BD9,Environmental,Toluene,4
BD9,Environmental,para-Aminoazobenzene,4
BD9,Environmental,CO,3
BD9,Environmental,Captafol,3
BD9,Environmental,Chlorothalonil,3
BD9,Environmental,Dimethoate,3
BD9,Environmental,Naled,3
BD9,Environmental,Nitrofen,3
BD9,Environmental,Ochratoxin A,3
BD9,Environmental,Pioglitazone,3
BD9,Environmental,Styrene,3
BD9,Environmental,Vinyl acetate,3
BD9,Environmental,"1,3-Dichloro-2-propanol",2
BD9,Environmental,"2,6-Dimethylaniline",2
BD9,Environmental,2-(4-Chlorophenoxy)propionic acid,2
BD9,Environmental,2-Ethoxyethanol,2
BD9,Environmental,2-Naphthylamine,2
BD9,Environmental,2-Nitropropane,2
BD9,Environmental,"3,3'-Dimethylbenzidine",2
BD9,Environmental,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BD9,Environmental,4-Cresol,2
