Sample,ko,cpd,compoundname,genesymbol,referenceAG,compoundclass,enzyme_activity
BD77,K00799,C06790,Trichloroethene,GST,PSL,Chlorinated,S-transferase
BD77,K00799,C06790,Trichloroethene,GST,ATSDR,Chlorinated,S-transferase
BD77,K00799,C06790,Trichloroethene,GST,CONAMA,Chlorinated,S-transferase
BD77,K00799,C06790,Trichloroethene,GST,EPC,Chlorinated,S-transferase
BD77,K00799,C06790,Trichloroethene,GST,IARC1,Chlorinated,S-transferase
BD77,K00799,C06790,Trichloroethene,GST,EPA,Chlorinated,S-transferase
BD77,K00799,C06790,Trichloroethene,GST,PSL,Aliphatic,S-transferase
BD77,K00799,C06790,Trichloroethene,GST,ATSDR,Aliphatic,S-transferase
BD77,K00799,C06790,Trichloroethene,GST,CONAMA,Aliphatic,S-transferase
BD77,K00799,C06790,Trichloroethene,GST,EPC,Aliphatic,S-transferase
BD77,K00799,C06790,Trichloroethene,GST,IARC1,Aliphatic,S-transferase
BD77,K00799,C06790,Trichloroethene,GST,EPA,Aliphatic,S-transferase
BD77,K00799,C11088,"1,2-Dibromoethane",GST,IARC2A,Organometallic,S-transferase
BD77,K00799,C11088,"1,2-Dibromoethane",GST,ATSDR,Organometallic,S-transferase
BD77,K00799,C11278,"Aflatoxin B1exo-8,9-epoxide-GSH",GST,IARC1,Aromatic,S-transferase
BD77,K00799,C11278,"Aflatoxin B1exo-8,9-epoxide-GSH",GST,IARC1,Nitrogen-containing,S-transferase
BD77,K00799,C11278,"Aflatoxin B1exo-8,9-epoxide-GSH",GST,IARC1,Sulfur-containing,S-transferase
BD77,K00799,C19586,"Aflatoxin B1-exo-8,9-epoxide",GST,IARC1,Aromatic,S-transferase
BD77,K00845,C15234,Lead nitrate,glk,WFD,Metal,glucokinase
BD77,K00845,C15234,Lead nitrate,glk,EPC,Metal,glucokinase
BD77,K00845,C15234,Lead nitrate,glk,WFD,Inorganic,glucokinase
BD77,K00845,C15234,Lead nitrate,glk,EPC,Inorganic,glucokinase
BD77,K00845,C15234,Lead nitrate,glk,WFD,Nitrogen-containing,glucokinase
BD77,K00845,C15234,Lead nitrate,glk,EPC,Nitrogen-containing,glucokinase
BD77,K00864,C18676,alpha-Chlorohydrin,glpK,IARC2B,Chlorinated,kinase
BD77,K00864,C18676,alpha-Chlorohydrin,glpK,IARC2B,Aliphatic,kinase
BD77,K00926,C00014,Ammonia,arcC,PSL,Nitrogen-containing,kinase
BD77,K00926,C00014,Ammonia,arcC,ATSDR,Nitrogen-containing,kinase
BD77,K00927,C07207,Zalcitabine,PGK,IARC2B,Nitrogen-containing,kinase
BD77,K00927,C07316,Sulfasalazine,PGK,IARC2B,Nitrogen-containing,kinase
BD77,K00927,C07316,Sulfasalazine,PGK,IARC2B,Sulfur-containing,kinase
BD77,K00927,C07316,Sulfasalazine,PGK,IARC2B,Polyaromatic,kinase
BD77,K00943,C07210,Zidovudine,tmk,IARC2B,Nitrogen-containing,kinase
BD77,K01488,C17383,Cobaltous sulfate,add,IARC2B,Metal,deaminase
BD77,K01488,C17383,Cobaltous sulfate,add,IARC2B,Inorganic,deaminase
BD77,K01488,C00014,Ammonia,add,PSL,Nitrogen-containing,deaminase
BD77,K01488,C00014,Ammonia,add,ATSDR,Nitrogen-containing,deaminase
BD77,K00986,C07207,Zalcitabine,ltrA,IARC2B,Nitrogen-containing,polymerase
BD77,K00986,C07210,Zidovudine,ltrA,IARC2B,Nitrogen-containing,polymerase
BD77,K01011,C11906,Sodium arsenite,TST,ATSDR,Inorganic,sulfurtransferase
BD77,K01011,C11906,Sodium arsenite,TST,ATSDR,Metal,sulfurtransferase
BD77,K01011,C00177,Cyanide ion,TST,ATSDR,Nitrogen-containing,sulfurtransferase
BD77,K01011,C00177,Cyanide ion,TST,EPA,Nitrogen-containing,sulfurtransferase
BD77,K01011,C00177,Cyanide ion,TST,WFD,Nitrogen-containing,sulfurtransferase
BD77,K01011,C00177,Cyanide ion,TST,ATSDR,Inorganic,sulfurtransferase
BD77,K01011,C00177,Cyanide ion,TST,EPA,Inorganic,sulfurtransferase
BD77,K01011,C00177,Cyanide ion,TST,WFD,Inorganic,sulfurtransferase
BD77,K01011,C01755,Thiocyanate,TST,ATSDR,Sulfur-containing,sulfurtransferase
BD77,K01011,C01755,Thiocyanate,TST,ATSDR,Nitrogen-containing,sulfurtransferase
BD77,K01028,C07313,Streptozocin,scoA,IARC2B,Nitrogen-containing,transferase
BD77,K01028,C07313,Streptozocin,scoA,IARC2B,Aliphatic,transferase
BD77,K01029,C07313,Streptozocin,scoB,IARC2B,Nitrogen-containing,transferase
BD77,K01029,C07313,Streptozocin,scoB,IARC2B,Aliphatic,transferase
BD77,K01046,C13701,2-(4-Chlorophenoxy)propionic acid,lip,IARC2B,Aromatic,lipase
BD77,K01046,C13701,2-(4-Chlorophenoxy)propionic acid,lip,IARC2B,Chlorinated,lipase
BD77,K01046,C14175,Diethyl phthalate,lip,EPA,Aromatic,lipase
BD77,K01046,C19309,Vinyl acetate,lip,IARC2B,Aliphatic,lipase
BD77,K01048,C14430,Dichlorvos,pldB,IARC2B,Organophosphorus,lysophospholipase
BD77,K01048,C14430,Dichlorvos,pldB,EPC,Organophosphorus,lysophospholipase
BD77,K01048,C14430,Dichlorvos,pldB,ATSDR,Organophosphorus,lysophospholipase
BD77,K01048,C14430,Dichlorvos,pldB,IARC2B,Chlorinated,lysophospholipase
BD77,K01048,C14430,Dichlorvos,pldB,EPC,Chlorinated,lysophospholipase
BD77,K01048,C14430,Dichlorvos,pldB,ATSDR,Chlorinated,lysophospholipase
BD77,K01089,C11687,Aziridine,hisB,IARC2B,Nitrogen-containing,dehydratase
BD77,K01089,C11687,Aziridine,hisB,IARC2B,Aliphatic,dehydratase
BD77,K01090,C05371,Microcystin LR,E3.1.3.16,IARC2B,Nitrogen-containing,phosphatase
BD77,K01090,C05371,Microcystin LR,E3.1.3.16,IARC2B,Aromatic,phosphatase
BD77,K01090,C10984,Cypermethrin,E3.1.3.16,EPC,Polyaromatic,phosphatase
BD77,K01090,C10984,Cypermethrin,E3.1.3.16,EPC,Chlorinated,phosphatase
BD77,K01090,C10984,Cypermethrin,E3.1.3.16,EPC,Nitrogen-containing,phosphatase
BD77,K11915,C10984,Cypermethrin,stp1,EPC,Polyaromatic,phosphatase
BD77,K11915,C10984,Cypermethrin,stp1,EPC,Chlorinated,phosphatase
BD77,K11915,C10984,Cypermethrin,stp1,EPC,Nitrogen-containing,phosphatase
BD77,K01104,C11195,Mitoxantrone,E3.1.3.48,IARC2B,Nitrogen-containing,phosphatase
